Difficulty falling asleep,1
Easy bruising,15
Memory loss,37
frustration,7
Pain during penetration,2
loose stool,14
fatigue eveing,2
Flare (Full Day),1
TMJ pain,2
Rectal bleeding,24
impaired cognition,5
soreness,3
Mucus in stool,13
Heel pain,6
Sex drive,4
Poor coordination,7
Head Pressure,9
Leg weakness,1
Vertigo,31
blackheads,1
Overeating,1
Tics,1
Arms Numb,6
Knot,2
Number of meals eaten,1
Sleep,40
Cross Bite,2
self harm urge,1
Trouble falling asleep,3
Disoriented,1
hands in mouth,1
Body aches,14
hypervigilance,2
Palpitations,43
erythromelalgia,4
