Woke up cramping,1
fodmap diet,2
Changing,1
hard time functioning,2
anxiety around specific people,2
not sure what caused it,2
have a cold,3
Adam over,3
neighbor yelled at me,1
Dinner with violet,1
Don't wanna get up,1
cleaned bun cage,2
ringing ears,1
no additional painkiller,2
stranded at Bournville,2
but a much much better day after that,2
still think it was muscular,2
after an 18 hr sleep,1
home renovation,2
hydrogen peroxide rinse,2
came home sick,2
feeling a bit more optimistic,2
left-sided pain,1
grumpy ,4
troy made tacos and salsa,2
cut my toenails,2
agressive psychiatrist,2
Tuesday,2
headaches still absent or mild since starting N,2
Work calls,1
canker sore,1
stressed,561
Home,1
strange day,2
suuuuuuper tired today,2
had energy,3
Resolution of source of stress,1
vacuum ,2
tavel,2
Starting my Flaredown log today!,5
Bareburger,1
not sure if the boot on my foot is doing any good,1
moderate activity,2
haven't properly crashed yet,4
Period spotting,1
No meds most of day,1
was pretty dead for a bit after that,2
nan's,1
infusion,6
Excessive sleep,1
Fire in Santa Barbara,1
went on run,4
Swept,1
work,27
feel worthless for getting house/mom dad don't,1
crackers,2
Standing,6
fry up breakfast,2
Swam,3
chinese veggies and rice,2
stomach a bit off with Keflex,2
CT scan and mannitol,2
Painful (legs),2
moving furniture,2
Moderate energy,2
recovery,6
Tiring,6
argument with claire,3
run/sprint/walk,1
interview,4
Toastmasters,6
beach,2
pizza,4
fever,7
11 hours sleep,1
awful day,2
ate lunch,18
Really down,1
chilled,3
job centre,2
dog walk,4
Ate full meals,1
Tattoo consult,2
good gig,2
gynaecologist,1
Muggle sick,2
then i can work on recovery,2
Ultrasound scan,1
workflow ,2
popsicle,2
Almost fell again today with shaky legs- able to hold onto sink,1
day out,3
awful sleep,1
Legs hurt when still,3
melatonin to sleep,2
walked a bit,1
avocado,5
shoulder pain,5
acupuncture,6
new job,3
Not sleeping well,2
coffee,26
woken,2
fangirl date,2
Holding my own,1
Social plans,1
no dinner,3
bread,3
bolted,3
Happy about stable GI function ,1
got out of bed,2
Choking,2
had a stressful shower,1
light yoga,1
med long run,2
cleaned room,5
TDoR yesterday,2
fell asleep 5am,2
medication issue,2
did errand,1
strangers,1
med checkin broken,2
Bad day ,5
Blood test,1
mourning,4
putty,1
vets,1
Painful Bowel Movements,3
Massage,5
Visitor,1
esther came over!,2
hot and humid outside,3
couldn't sleep,6
lifted stuff,1
Depression,547
Reduced morning meds,1
Busy day,1
today was better tho,1
hungover ,6
Dozing all day,1
cloudy ,2
SLEEPMOAR,1
Put speakers in my room,1
chicken piccata,2
Sat in lounge all day,1
relapse yesterday,2
Psychotherapy,2
left work early,1
liquid diet,7
Lab day,1
Post-party,1
worked in garden,7
cereal,5
egg white dlite,2
wasted,2
very low energy,6
keep on moving,3
Inactive,2
nate visited,1
soft drink,2
muscles are still a bit sore though,2
Good breakfast,1
bronchitis,10
Everyone depressed,1
Rest day,2
eggs florentine,2
Flight,2
ate rice,5
Awaiting test results,1
Restful day,2
up since 3am,2
Meat,1
Temp,1
Awesome cheat day,2
Nauseous throughout the day at random times,1
exercised,12
reset alarm clock,2
slept in chair,2
heavy physcial exertion,3
hate school,2
minor joint pain,2
Lots of driving,1
awake in middle of night,2
Medication works- lowers heart rate,1
Normal work day,5
Too much walking yesterday,1
cream cheese wantons,2
golden beet,2
PAX,2
lewis,2
one glass of wine,3
Social hangover,1
PAC,2
I DIED,2
Anxiety about adding CellCept,1
Anna,1
toast,2
polymorphic light eruption,1
dry eye,4
much better day!,3
fell down,3
cashews,3
Afternoon out,1
steps:646 ,2
Slept for ages,2
board game,1
roommate drama,2
scrapbooking,1
anxiety attack,8
struggling with people,2
stunning weather,1
Fight with Vee,4
Stiff back and neck,6
missed morning headache meds,2
summer headache,1
miserable,2
drove to denton,2
blank/lower mood,1
post-travel day,2
Coaching Session Yesterday,2
Cough,31
txted joaquin,2
ceiling fan installed,2
pam's house,2
field mushrooms and toast,2
POTS flare,2
Missed meals,6
very productive,4
headache and nervy nausea seem fixed,1
Pokemon go,2
5k steps,3
Sore muscles,2
ill,4
Drained ,2
Weight loss,23
Migraine day,1
MOH,2
leg pain during the night,1
but too active,2
moved furniture,3
self-care,1
olive oil,2
out to eat,3
can't get comfortable,1
ate too much,10
hair wash,2
Coldy,2
EEG on Thursday to check for seizures - see if that is why I fall down,1
MADE it on time today-stressful,1
sleepover,3
Working on Home,1
late for work,1
relaxing,5
Went grocery shopping,2
sleep paralysis,2
All i could do to make it through work,1
Dr. DeJong,1
Good GI,2
Boohoos,1
short sleep,4
had a 4 hour nap right after breakfast,1
Went to emergency room,1
didn't use cpap last night,2
dizzy,15
cooked breakfast,3
bad night- got up naked and tried to leave the house.  I remember all of it in the morning.   This could be problematic.,1
hot flush,3
some mild chest discomfort,2
rain,5
New kitty!,1
Cat stepped on me,1
dead to start with but improved as the day went on,2
Amina and David,2
good concentration,3
woke up alone,2
nerves feel like red ant bites randomly bite in strange locations,2
Arrowmont,2
eye spasms (both sides),1
Crohns blockage,1
building gas broken,1
everything smells awful,2
cauliflower and potato curry,2
lab work,1
new bed,2
Hopeful,1
tired ,2
Have a cold,2
good breakfast,4
washed and exfoliated my feet,2
so tired,4
long run,2
Restaurant,1
NOTHING in particular hurts - same as always fibro pain but I am used to that I THINK,1
slight joint pain,2
end of crash!,2
Wind,5
Wine,1
lots of sugar,1
Feeling restless,1
noel sick,2
home alone,4
Day after travel,3
got stuff back,2
in pain,7
out last night,2
full of pain as predicted,2
GI still holding,1
First Acupuncture Treatment,3
Moved today,1
Stable,1
there is a "roof rat" or cat in the attic,1
so yeah fun day,3
Played (kink),1
Fantastic day,1
pressure in chest,2
worked out,9
cancelled appointments,2
low appetite,9
Played Go fish,1
Flare,10
coco pops with rice milk,2
Seeds,1
over 5000 steps,2
graduated,1
ants!!,2
Had a nap,1
Stayed late at work a lot this week,2
Msat,2
market day,2
7.5 hours of sleep,1
Nauseated ,2
Blood sugar crash,1
not too hot,2
warm weather,6
Richard at Faith Centre,2
lots of house work,2
little down ,2
fight,2
Leg muscles issue,1
With friends,2
forgetful,2
kid free time,1
social fail,2
mtx,2
GI discomfort,1
out of town guest,1
Symptoms made worse by activity,3
Skipped work,1
emotional,16
Back ache,2
eyes dilated,2
watched tv with troy,2
Knee swelling,2
headache PM,2
no gym,1
recovery from travel day ,2
kinda lazy feeling,1
clean eating,2
Running,1
sore eyes,3
tired on waking,2
cancelled 1 of 2 meetings,2
3am bedtime,1
mass transit,2
juiced,5
Bad Cold,4
Otter's family,1
nice phone call,2
phlegm,2
In pain and stuck in my room,1
damn bird kept waking me up,2
Weekend away from home,3
Jarred back in wheelchair,1
phone call woke me up,3
Night headache,1
stressed but handling it,1
skipped first metformin,2
worked yesterday,1
Ear infection,1
Nausea improving but not resolved,1
couscous,1
jogged,2
just a long day,1
probs because i was happy with elyse and erin here,2
vegan,2
Period due,1
Sore hands,2
day at home,12
Hematoma on foot- had to be up early for Doppler,1
disassociated a lot at psych,2
late bedtime - 2:30am,3
event day,2
Cheerful,1
didn't go to class,4
New Chair,2
diarrhoea,2
bodyaches,2
spring cleaning,3
prestorm,1
Broke VLCD,9
great night,2
skin recovery,2
ohv ride,2
Slept away from home,2
Lots of travel,1
Quiet,5
yawning non stop,3
Loud place,1
obsessing,6
PT ,3
healthy dinner,2
took ibuprofen,1
Coffee with sugar and cream,3
INR,3
Lots of energy,2
jeff gone,2
couldn't get out of bed,4
snooze = late to work,2
PC ,2
10am wakeup,2
hiking,76
Angry,7
period paused?,1
Had shower,1
wind fever,1
super anxious,3
family time,3
Rock climbing,1
now i think it might be more muscular,2
didn't do much,3
jet lag,8
remodelling work,2
frank died,2
throat pain,3
Diet,2
post relapse,2
a cold,3
ankle is still very sore - one week later,1
took viodin,2
skyped,2
pancakes dinner,1
sore foot,7
Shake wake up,5
Soda crackers,2
mt evans,1
car,1
not great sleep,3
long sleep,4
Hiking with weight,1
migraine in evening,2
procrastinated everything,1
not a bad day,3
Food intolerance,1
registrar's letter,2
spa,1
lots of soda,2
cereal and milk,3
productive,32
PT Knee Excercise,2
argued with claire,2
no lunch,5
sleep study,3
Stretched,1
gal meeting,2
better than yesterday still crappy,3
London yesterday,2
sore pectorals,2
bad still had a pretty bad day,2
freezing cold,1
Painful poo,1
hurt all over today,1
Stayed on diet,5
long day,9
vomited,5
sinus congestion,2
slept outside,1
chiropractic,3
black day,2
ER ,2
ate cheese-again,2
tonsilitis,2
Recovery,2
bike shop,2
haircut,7
stretching,2
spicy food,4
cold,21
cleansing,2
mixed up words,1
saw samantha,3
sinus,2
ate meat yesterday,2
tons of people,2
demotivated,2
Eventful,2
AM severe stiffness,3
Concerned,2
evening shift 4 hrs,2
bad work day,1
adrenaline,1
still ill,2
Head pounding,1
hybrid day,2
no activity,1
lifted weights,2
did too much bending,2
restless sleep,6
WFH,3
couldn't fall asleep,3
low pain,4
hopeful about GI,1
Museum,3
loud bird,2
painted my nails,3
getting a new mouse soon,2
terrible cramps,2
good amount of energy,2
spacy,2
still not feeling great,2
out of it,3
counselling course,2
not enough sleep,17
stir fry,2
Depressed and defeated,1
sore from workout,4
earache,2
flying,3
and did a bit of organizing,2
PEM day,1
don't know where that came from,2
finger still improving,2
right knee pain,2
Better afternoon,1
communicating hard,1
Busy work day,2
sore ,4
drove,5
No nap yesterday,1
received the blame from a man,2
which didn't go so well,2
almond milk,1
ran errands in town,1
joint pain on waking,1
Calmer,1
very long day,4
heartburn,1
television,3
no tingling hands,2
karate,2
light period,2
Drained,3
tyre-fixing,2
hot flashes,2
Went swimming,2
arm exercises,2
but did a bit too much sitting up and screen time,2
Calm,30
Fighting with Nate and Elizabeth,3
migraine aura: sparkling wigglies,2
better today than yesterday,2
breakfast,4
muscle pain,6
Medication problems,1
healthy lunch,2
internet guy came,2
house stress,2
blood taken,3
late with evening meds,2
much better than the last approx 3 weeks tbh,3
wellness walk,3
walked to work,1
ate nightshades,3
Restful evening,2
Difficult to eat meals,1
PT,1
mri,2
10 hours of sleep,1
and a bit of stomach pain just from things being slow,2
samhain,2
3000 steps,1
sickday,1
tough long run,2
Janet,4
Not home,2
Lots of candy,1
Rested,5
feeling negative,3
it is days like today that I need a low dose of xanax to be able to function,1
stressful day,5
blue color,1
lack of motivation,2
Extra hot flush,1
Walked a lot,1
carrots & strawberries w maple rub,2
small group,2
but i guess we'll see,2
clarytin works better than store brand,5
ate meat,4
FD got annoying,2
went to work late,1
and had a 4 hour nap,1
medicated,2
recovering from back block/epidermal yerterday,1
couldn't use cane,1
MR data fixed,2
Rain and thunder,1
small dinner,1
period ending,2
trying on clothes ,2
Missed counseling,1
Girls night out,1
productive AM,1
Had a shower,2
weather-hot and muggy,2
Late work day,1
Lower baxk,1
slept 10 hours,1
Cinema,4
did 7 mins of exercise   woohoo,1
had an 18 hour sleep last night,2
toast with butter,2
Good spoons,1
used touchpad for browsing,1
neck headache,1
Hangover,1
Trouble sleeping ,3
olives,2
Pain,149
Worried about tommorow,1
face rash,4
Dentist,7
wheezing,2
no coffee,2
Bad reflux,1
scrambled veggy tofu avocado and rye bread,2
also i had a shower yesterday,2
coconut sugar,1
With family,1
foggy,3
Ate poorly,4
eid,1
path of exile,2
cluster headache,2
Bed at 11,1
Alcohol yesterday,2
trouble getting up,12
Reassured about GI and CellCept benefit,1
yawning a bit,1
but i'm a lot better all round today,2
did some homework,2
Bunny cuddles,1
had sex last night,3
hard to think,2
finger looked normal today,2
shoulder ache,3
deja vu,2
Stress at work,1
no breakfast,20
bad news,3
caught pokemon,1
nose thing,2
I miss her but i fucked up,1
Rough morning,3
home sick,2
didn't fall asleep until 5am,2
Sister rudely woke me up,1
Difficulty Waking,2
Guilt ,2
flood triggers,2
very foggy,3
Did not leave the house,1
Saw GP,2
Put away the puzzle,1
the nerve pain is horrible tody,1
right side migraine,3
terrible no good day,1
Family Day,3
treatment,2
two bowel movements,1
Out of plaquenil,1
busy busy busy,2
physiotherapy,3
Spotting,11
Daylight savings start,3
lara bars are BAD,2
No sleep,3
pilates,4
Talking better to Datefriend but still not great,2
Didn't work today,1
lift assessment,2
not sure what my crash is doing,2
Slept well,10
slept at ben's,2
ate too late,2
also shoulders excruciating  cant move or get relief I guess just part of the fun if Fibro,1
scott away,3
gums,1
Protest,1
Blood in stool,2
no am meds,1
House/money problems,1
wonky weather,1
Balance woe,1
Theo at camp,1
Dr Deed appointment,2
retching,2
lol,2
awesome mushroom brunch at Arco Lounge,2
fibromyalgia diagnosis,1
Birthday,2
low,2
shaved my legs,3
took sleeping pill,1
lower dose of msm,2
did squats,2
water retention,5
Met new friends,1
extreme heat,2
sadness,1
exercises x4,2
exercises x3,2
exercises x2,2
exercises x1,2
muscle aches,6
walked 1/2 mile,1
Lovely evening,1
i HAVE to take it more easily tomorrow,2
Dog to vet,1
took a bath ,2
Fun reading,2
good conversation,5
housework,17
stressed with people talking,1
cashews almonds walnuts pumpkin seeds,2
Intense,2
kit gone,3
low mood,4
Sorting boxes,1
Decent slightly stressful,1
pear,2
tiring day at work,2
super tired,2
Otter not feeling good,1
Tidied up,1
started cutting my nails,2
pool,4
Travel soon,1
did a semi bath,2
will be seeing the gp tmrw,2
choir concert,2
deadline,1
5 hours of sleep,1
Lower back pain,5
PMDD,15
pre-deployment,1
blueberries,3
My ankle is still bothering when I walk around too much,1
foster,2
avocado bun,2
ginger ale,2
Confronted a coworker,2
just couldn't be productive,2
Chocolate after 6pm,2
IHurtBad,2
restless child,1
Breakfast,5
now i'm fine,2
CPAP issues,2
cookies,2
throwing up,1
got hair done,1
Super Bowl,2
Day sweats/ chills,1
dissertation,1
twice baked potatoes,2
found out seven died,1
a bit down,1
left work,5
Walking issue,1
didn't poo,2
hard day,1
cool day,2
Very active previous day,1
read science book,3
vet,3
not fully awake,1
eventful,2
symptoms occured late in day,2
Cane,2
Sore Rectum,2
recouperating from eating too much sugar,5
family,10
Not been eating super well,2
Crashed after yard work,1
but recovered okay,2
Otter's birthday,1
self-harmed a lot,2
Doctors appt downtown,1
Went out on date,2
more orientation,2
15K steps,2
injury,6
Ate lunch,2
social gathering,5
loss of appetite,2
yuck,3
pasta and pesto,3
Red Dragon Con,2
Out to eat,1
Very Anxious,1
ate dinner,7
baddish day ,2
might still be on the adrenaline run from christmas,2
psych rehab,1
Feel Shakey,8
Out of tramadol,1
At Mom and Dad's,12
miserable ,4
went out twice,2
lazy kind of day,1
eyes hurt,19
GI improved today over yesterday,1
ate little,4
Fatigued,4
Hair 'wash',2
Dreamt,1
More energy than usual,1
pulse was a bit low at ~90 bpm,2
Fun with Jesse,1
First trip outside ,2
high levels of anger when exposed to "positive thinking",1
Fever,47
very stressed,7
Researching,1
doritos,3
no sugar,2
late to bed,3
i KNOW better--i can't move quickly in the morning,1
egg,3
got work done,1
weak joints,3
Egg Salad,2
Great Day!,2
Exercise last night,1
wrote!,2
took a muscle relaxer,1
very painful,3
Not a work day,2
At Home In Albery Way Grimsby,2
can't sleep,3
crazy awful cramps,5
depo-provera shot,3
had a bit of a conversation with claire and kate,2
peanuts,2
humira shot day,1
motivated,6
fairly good day,2
got very little sleep,1
Worried,5
played bball,1
neck problems,2
bubble and squeak roast,3
pt cancelled,2
heavy limbs etc,2
high pulse,2
heavy,2
looking for new housing,2
stayed in,2
restless,7
event,3
allergic reaction,5
Crusader rpg day,1
gardened,2
Went to concert,2
twlight bath bomb,2
moving stock,2
drink,2
Medical marijuana,2
Drove car,3
must have needed it,2
clear headed,4
Outing on feet,1
Guacamole,1
Boston,2
weight 161,1
weight 160,1
Difficult people,1
executive dysfunction,1
out and about,2
PC too long,1
hand spasms,2
post exertional,1
Long transit,1
poor self-esteem,2
Drove to work,1
trying to clean the house,2
washing up,2
will try for a bath tomorrow,2
banana,16
Aspie fail,1
back to work,2
bedrest,1
Regurgitated,1
blocked sinuses,2
frustrated with jillian,2
Got frustrated with siblings,1
headache,16
overcast,1
Organized my closet,2
No Exercise,7
Late,2
Looked at old photos,1
Imodium,6
dad visited,2
no supplements,1
Nik,2
full moon,2
Rehearsal,5
L-theanine,3
team outing,2
Thought about romance,1
early morning,7
Job centre,1
could not sleep,1
London trip,2
cystic face,2
archery,3
changed flaredown meters,2
draining sinuses,2
busy day at work,1
third day of period,2
Assembled coat stand,3
Fishing,3
stressed about legs and upcoming BU trip,1
hyper,3
humid,19
Stayed at home,11
new allergist first shots,2
stalker,1
saw a movie,28
ear ache,4
paranoid,1
new head pains,2
paranoia,3
Trying to forget,1
Wrote,2
Big storm,4
spent afternoon with Kaitlyn,1
Dental pain,3
missed exercise yesterday,1
feels,11
slept in late,2
NOT VERY STABLE TODAY MENTALLY OR PHYSICALLY,2
10 glasses of water,1
day after glutening,2
anaphylactic shock,3
post LARP,3
perfume,1
felt weird,1
withdrawal,16
electric wheelchair,1
ate an afternoon snack,1
tired today,1
Feel calm,1
Bleeding from rear,1
cramp,2
dr visit for sore finger,2
great energy today!,2
Book Club,2
Han/Sam Pain,1
garden work,3
slept all day,7
Warped Tour,5
first day of work,5
Evening activities,2
Parental Conflict,2
hypersexual,2
stepdown of medication,2
bad dreams,11
not sure what to,1
stuck in bed,5
woo,2
food fail,2
agressive headache,2
Costco,2
weird dreams,2
dragon age,1
i'm sick,6
overdid yesterday,4
Infodump,1
Hard,1
used PS4 controller for browsing,2
I have no friends,1
Food prep,1
long drive,6
tired from insomnia,2
Lots of walking,2
Ate Terribly ,2
Cleaned kitchen,1
Sleep deprived,1
Ballet,1
spotting,4
Cabin,2
yard work ,3
out in afternoon,1
new medication working,2
hopeful in general about GI,1
self-harmed,2
empty,1
accomplished stuff,5
recovery day,2
no caffeine,2
Summer day activities,1
>50 oz water,3
hot and humid,13
Assembled ikea furniture,1
sick with cold,2
Sore feet and legs,1
drove out to Scottsdale,1
a bit better after my crash from the shower,2
Low to no stress,1
nan hospital,2
dinner a little spicy,1
camp setup,2
Ate sugar,1
light sensitivity,3
Downloaded music,1
Air travel,1
Vegetarian diet,1
4k steps,2
balmy weather,2
accomplished,4
Alert,2
want to muzzle roommate,2
not stressed,3
Very bad back pain,1
Phyllis,1
conflict,4
visit from Josh,2
SB diet,2
cleaning,46
Migraine hangover,2
yoghurt and prunes,2
took panadiene for the first time in months,1
Did not work,1
Still holding my own,1
staph,3
early morning nausea,2
walked around block,2
Chicken Stir Fry,2
worried about unknown things,2
off-roading,8
Not feeling well,1
Derrick ill,2
schoolwork,2
left office at lunch,2
facial spasms (both sides),2
sun rash,1
GY Appoinment,1
trouble thinking,28
Post-period cramps,1
happy and hopeful about GI,1
headache free,2
didn't sleep,6
not literally but kind of yeah actually literally,3
really happy,1
played computer,2
falling apart,2
crawled,2
light breakfast,2
raking,1
Early shift,1
no lyrica,2
Hoping headaches will resolve soon,3
i think it was a crash from going to the er,2
Turned compost,4
Post-Migraine,1
choir sectional,2
reaaaally bad searing headache,1
Possible LH surge,3
achy,15
Superlong nap,90
saw Izzy yesterday,3
strawberry shortcakish,2
sensitive to smell,1
high inflammation,2
stew,2
urine infection,2
Went out after work,3
Bad brain day,3
Peeing a lot,1
strong energy then CRASH,6
Point of life,1
Bought a lot of snacks,1
day after heavy symptom day,2
Unhappy,1
high heart rate,3
Right side migraine,2
smelly,3
day after renaissance faire,2
it was a pretty bad day,2
synagogue fail,2
Normal,2
school work,1
Night sweats,21
Mommy Eli Morning,1
slightly worried,1
Dinner with GR,2
light headed,3
trying ice and dark,1
Very sleepy,1
Moseley Bog,2
cramping,9
chiropractor,4
uti,2
almonds,2
10min walk,2
I'm fucking up,1
Hungry ,2
on home-rest,2
Tv,1
not very social,2
very tired,32
springishere,2
super tired in morning,2
GI Improved over yesterday,1
high pollen count,2
bad pump site,2
Great day!,2
nap,26
felt generally awful,2
doctor visit,6
anxious about Boston appointment,1
arm spasms,1
icky belly,2
Day 3 of moving,1
lime juice,2
Stanford,1
muscle soreness,15
AH,1
back pain,8
lunch with sue,2
so-so day,2
Overworked,1
Bus to work,2
idk what's with that,2
School Holiday,4
Healthy eating,2
must be sleeping on it funny,2
worked on trauma at counselor,1
no work,30
one coffee,1
fell on knee,1
youtube,2
soy sauce,2
Fried food,2
end of period,2
shitty grey mood,2
Nice day,3
One meal + snacks,1
sun chips,1
Painful,2
emotional stress,4
fangirl day,2
Met new people,4
broke a tooth,2
No chores,1
Stress,46
ate badly,4
vibrator,2
nausea,40
Charlotte,2
Erin and Elyse came up,2
gassy,10
stiff,6
asparagus,1
think i miiiiiiight have recovered from christmas,2
sedentary,9
all water,2
b12 shot,2
Ended my friendship,1
bike ride,4
fight with mother,2
Headache,516
Late joint pain/Flare,1
daily show marathon,3
skipped meals,2
espresso,2
slight anxiety,3
stayed up to late last night,3
melancholy,6
Shoulder heat pad,1
Upper GI Test,1
not too much tho,1
MM helped with panic attack,1
tried to talk to josh about all the stuff he said,2
Worried about CellCept increase,1
leg cramp in the middle of the night,2
Computer for many hours,1
can't think,3
Sad belly day,2
had a bath,1
but i got it back in fine,2
Sore Lip,2
messed up meds,3
Physical contact,1
Paranoid- no trust,1
singing,4
bad evening,2
walked the dogs,3
slept late,18
logged later,2
2 Hr Nap,2
35+ weather,2
Easily frustrated,2
but a 10 hr nap seems to have kicked it,1
salaf,1
salad,5
gentle exercise,3
donut,2
sweeting,1
Esther came over,2
stayed in my room all day,1
allergy shot,12
tired afternoon,2
Lovely,1
alert but argumentative in morning,2
that weird stabbing pain in my heel happened again,2
chiropractor didn't help either - heat 110 is miserable,1
had shower,3
Corset,1
Narky,1
fatigue,28
out of spoons,1
bad sleep last night,4
a bit better off for it i think,2
Ear block,1
and did the tiny one in my room,2
pots test yesterday -> v dizzy but -ve,2
shot of morphine and zofran,1
Paperwork,1
trip prep,2
Ate too late,1
woke up late,4
Ate Late,1
Volunteer,2
Procrastination leads to anxiety,1
good nights sleep,2
greatdday,2
got the job!,5
masters,1
Hard to focus,3
risotto,2
mowed lawn,2
very cold,4
shaking,3
Went to work,141
not very much activity,1
need pt today,2
core muscle spasms,1
partly cloudy,2
neuropathic pain,3
scrambled tofu chips and avocado,2
Ate healthy,1
visited Gary for one hour,1
Sore back,1
activism,1
dr appointment,4
I feel bad,1
max,1
Visiting Solihull,2
forgot things,1
ill?,2
distracting work stuff,2
Upset,9
Packed for summer,1
7:30 am flushing,2
brazil nuts cashews,2
low protein,1
Apaté Stress,1
Pedicure,2
Board games,1
Rehearsals,1
broke eating schedule,2
cloudy/over cast day,1
good Abby,1
party previous night,3
stress dreams,2
Achey hands nausea trouble standing,1
short walk,2
walked too much,3
don't wannas,2
Short of Breath,2
Very anxious,2
Back on track with GI,1
easily confused,2
Dinner with Becky,2
cravings,2
migraine hangover,4
Started B12,5
day off,10
day vitamins,2
tired unsettled,5
massive sugar cravings,2
good cry late,2
eyeshadow,1
Assertive,1
dog kept waking me up,2
Awesome!,2
makeover,1
Anxious about today's DHMC Rheum app't,1
took computer apart,2
sewing,3
hurt back,2
Felt ok,1
droopyeyed,2
Up and down,2
sleepuu,2
ate rice cereal,1
new job!,3
upset,6
feeling bleh,1
Rested.,1
kate and hamish visit,1
body memory with pt?,2
good spirits,8
12h,1
First day relapse ,4
Not a great day but calmed down,1
sauerkraut,3
watched tv- star trek tng,2
Possible cross-contamination,2
Anxiety up,1
hopeful,5
rash,1
reactive,2
it helped immensely,1
recliner potato,1
Wicked back pain after activity,2
drove around ,2
Changing weather,1
walked forest park,1
no probiotic,1
fallout,2
relief from anxiety meds,2
feel pretty good,2
high carb,2
good weather,5
took naps,2
Silvester,2
cass was sad,2
can't relax,1
Angry breakup,2
Rainy,3
Driving,2
Had lots of sex last night,1
Fairly productive and social,1
nutella on toast,2
baked a cake,2
sensitive to screens,2
15 min walk,1
13 hours of sleep,1
Anxiety about everything,1
Good,10
Socialized,4
Excercised,1
epsom salt bath,3
stayed home,15
Testosterone shot,1
11 hours of sleep,7
Not very with it,2
Woke Up With Alarm,4
Visit from Kate and Hamish,2
heavy muscles,2
Rain ,4
skipped dinner,3
still haven't crashed properly from Dr Deed's appointment,2
antisocial,1
traveling for work,1
bad depression,2
rice noodles,2
not sleepy,2
cool weather,4
peanut butter,1
Too much to do,1
acupuncture treatment,2
light weight training,1
loose joints,4
sleep in,4
Fluctuations,1
8 glasses of water,1
did some metal stamping,2
Raided,5
Bad work day,1
pukka licorice cinnamon tea,2
morning fatigue,2
Bloated,10
oversleeping,2
christmas part 2: boxing day,2
working from home,3
sewing compulsions,2
Numb inside,1
brunch,2
Gardening,10
Tired,24
scrambly belly thing,2
child sleepover,2
aura migraine,4
blah day,1
Sensory overload,20
tired around lunch,1
and a bit of dizziness,2
knee pain,11
applied for jobs,2
Relapse,2
home day,6
Barely slept,1
Low back pain,12
painful knees,1
fear farm,2
Interview,2
strange,2
bowel movement,2
party,6
Had to lie down at work,3
went shopping,12
worked outside,1
mostly only succeeded in getting stressed out,2
partially sunny,3
Mixed nuts snack,2
Very Hot Weather,1
discouraged,5
Mitchell,1
Walked with a cane,1
Brown discharge,1
neuropathy,2
mid afternoon migraine,1
Windy,2
No light sound or anyone to touch me  - I am miserable to be around,1
BM,1
warm office at work,1
Sunday,3
no stress as far as I can tell,2
back to back meetings,1
nap in morning,1
needy friend,1
Osteo,1
Bm,1
Eggs,1
anxious about work tomorrow,1
too much to do,4
 toothache,2
allodynia,4
homework,5
morning migraine,4
and then Josh came over later with Mars,2
Shampoo,1
2nd day period,2
kidney pain,2
Adam hard day,1
lost,3
> 40 oz water,2
Sleepy,3
candy,2
Lay in bed in afternoon,1
comfort eating,3
Fight with husband,1
dark stools,3
Applying for job,2
other people making me anxious,2
day 14 of cycle,2
turkey sandwich,2
Loss of vision,2
home,2
My head,2
Caregivers Group,2
legs sore,2
panic attack,6
heartache,2
Leon,2
I cant move or do anything because I hurt so much,1
awake early,2
inflammation,2
Congested,4
wake 10am,2
cut half my nails today,2
just want to sleep so I do not hurt,1
ate legumes,2
Felt brain okay,2
pet died,2
canceled going to see jenny,2
fybogel,2
computer game,2
Been at the island,1
still recovering from the wedding,1
EXCEPT THE CACW TRAILER COMING OUT,2
Height Fear,2
Low confidence,2
ibs flare,6
11 days sober,3
ultrasound,2
weepy,3
tidied,2
PMS,13
Rushed,3
tv - psych,3
no digestion,3
Car travel,10
gluten,114
pretty sore,3
strawberries,2
Extreme heat control problems,1
got dressed,4
out to dinner,1
half cupcake,2
start 15mcg butrans,2
migraine - Relpax not working,1
irritated by tiny things,1
didn't eat breakfast,2
New kitty,1
cruel,1
grad school dreams,2
slightly grumpy,1
bike accident,2
mostly happy,3
crystals,1
ate ice cream cake,1
sun time on saturday,2
back ache,2
Had chocolate truffles,1
Very productive,2
early day,2
thai food,3
had a headache for a lot of today,2
very sick,1
phone conversation,2
dumpling stew,2
Good energy levels,2
Arms fell asleep at night,1
healthcare assessment,2
stabbing belly pain,2
Aquatics,1
friends,6
bath with epsom salt,5
Long work day,2
Dr Perel appointment,2
Saw a cute boy,1
semiproductive,2
Feeling Mentally Clear,1
mild candida flaire-up,2
6 arinin = avf maximum !!!,1
pre-period,2
John's 30th,2
lots of driving,1
social stress,1
NightNightBlues,2
With otter's family,2
woke up without alarm,7
crowded spaces,1
good mood,8
slightly sick,2
swam,4
some shopping,1
Tapering off Zoloft this week,1
worse flare yet,2
mostly bad at end of the day,1
hiding in my room,3
Overheating at night,1
sore stomach,3
Walked way to much,1
low-key,2
Too Hot,1
baking,4
support group,4
ate a bite of something with garlic,2
Difficulty sleeping,2
Cramping After Bowel Movements,2
no energy,1
feeling a burden,2
Crying for no reason,2
kinda dying now,2
also had about 19 hrs sleep last night,1
chest pain still,2
Interpersonal stress at work,1
very active aqua class,2
Pretty rough but ok considering,2
active,27
dry,3
13k steps,2
sleep attack,1
chicken soup,2
At Home,4
went to emergency but they didn't think it was super concerning,2
Slept ages,1
aikido,2
